"id";"date_lastfm";"position_lastfm";"no_of_listeners_lastfm";"track_id"
"29506";"2012-05-13 00:00:00";"6";"4461";"804"
"29507";"2012-05-13 00:00:00";"7";"4268";"6576"
"29508";"2012-05-13 00:00:00";"8";"4170";"6624"
"29509";"2012-05-13 00:00:00";"9";"4151";"6671"
"29510";"2012-05-13 00:00:00";"10";"4094";"6668"
"29511";"2012-05-13 00:00:00";"11";"4050";"6692"
"29512";"2012-05-13 00:00:00";"12";"3940";"6724"
"29513";"2012-05-13 00:00:00";"13";"3926";"994"
"29514";"2012-05-13 00:00:00";"14";"3862";"1199"
"29515";"2012-05-13 00:00:00";"15";"3846";"5212"
"29516";"2012-05-13 00:00:00";"16";"3682";"6696"
"29517";"2012-05-13 00:00:00";"17";"3651";"6677"
"29518";"2012-05-13 00:00:00";"18";"3650";"1010"
"29519";"2012-05-13 00:00:00";"19";"3592";"6155"
"29520";"2012-05-13 00:00:00";"20";"3587";"6697"
"29521";"2012-05-13 00:00:00";"21";"3575";"6725"
"29522";"2012-05-13 00:00:00";"22";"3522";"6429"
"29523";"2012-05-13 00:00:00";"23";"3520";"6678"
"29524";"2012-05-13 00:00:00";"24";"3491";"1156"
"29525";"2012-05-13 00:00:00";"25";"3436";"1282"
"29526";"2012-05-13 00:00:00";"26";"3374";"1055"
"29527";"2012-05-13 00:00:00";"27";"3372";"6593"
"29528";"2012-05-13 00:00:00";"28";"3302";"1177"
"29529";"2012-05-13 00:00:00";"29";"3299";"1194"
"29530";"2012-05-13 00:00:00";"30";"3274";"6545"
"29531";"2012-05-13 00:00:00";"31";"3245";"1557"
"29532";"2012-05-13 00:00:00";"32";"3166";"6679"
"29533";"2012-05-13 00:00:00";"33";"3135";"6726"
"29534";"2012-05-13 00:00:00";"34";"3125";"1125"
"29535";"2012-05-13 00:00:00";"35";"3056";"6680"
"29536";"2012-05-13 00:00:00";"36";"3051";"1765"
"29537";"2012-05-13 00:00:00";"37";"3028";"6547"
"29538";"2012-05-13 00:00:00";"38";"2984";"6727"
"29539";"2012-05-13 00:00:00";"39";"2982";"6728"
"29540";"2012-05-13 00:00:00";"40";"2934";"1724"
"29541";"2012-05-13 00:00:00";"41";"2910";"6729"
"29542";"2012-05-13 00:00:00";"42";"2883";"1776"
"29543";"2012-05-13 00:00:00";"43";"2857";"6181"
"29544";"2012-05-13 00:00:00";"44";"2828";"6551"
"29545";"2012-05-13 00:00:00";"45";"2814";"6244"
"29546";"2012-05-13 00:00:00";"46";"2808";"5674"
"29547";"2012-05-13 00:00:00";"47";"2804";"6698"
"29548";"2012-05-13 00:00:00";"48";"2755";"6682"
"29549";"2012-05-13 00:00:00";"49";"2745";"865"
"29550";"2012-05-13 00:00:00";"50";"2744";"6681"
"29551";"2012-05-13 00:00:00";"51";"2732";"6699"
"29552";"2012-05-13 00:00:00";"52";"2693";"899"
"29553";"2012-05-13 00:00:00";"53";"2691";"5355"
"29554";"2012-05-13 00:00:00";"54";"2684";"6152"
"29555";"2012-05-13 00:00:00";"55";"2664";"5599"
"29556";"2012-05-13 00:00:00";"56";"2653";"6730"
"29557";"2012-05-13 00:00:00";"57";"2642";"6587"
"29558";"2012-05-13 00:00:00";"58";"2617";"6153"
"29559";"2012-05-13 00:00:00";"59";"2577";"6286"
"29560";"2012-05-13 00:00:00";"60";"2543";"885"
"29561";"2012-05-13 00:00:00";"61";"2540";"6731"
"29562";"2012-05-13 00:00:00";"62";"2532";"5465"
"29563";"2012-05-13 00:00:00";"63";"2524";"6683"
"29564";"2012-05-13 00:00:00";"64";"2480";"6712"
"29565";"2012-05-13 00:00:00";"65";"2467";"6732"
"29566";"2012-05-13 00:00:00";"66";"2458";"6684"
"29567";"2012-05-13 00:00:00";"67";"2457";"1020"
"29568";"2012-05-13 00:00:00";"68";"2457";"2618"
"29569";"2012-05-13 00:00:00";"69";"2454";"1143"
"29570";"2012-05-13 00:00:00";"70";"2440";"4332"
"29571";"2012-05-13 00:00:00";"71";"2432";"5590"
"29572";"2012-05-13 00:00:00";"72";"2425";"6626"
"29573";"2012-05-13 00:00:00";"73";"2402";"5125"
"29574";"2012-05-13 00:00:00";"74";"2394";"428"
"29575";"2012-05-13 00:00:00";"75";"2390";"5761"
"29576";"2012-05-13 00:00:00";"76";"2384";"2196"
"29577";"2012-05-13 00:00:00";"77";"2377";"6733"
"29578";"2012-05-13 00:00:00";"78";"2369";"6151"
"29579";"2012-05-13 00:00:00";"79";"2367";"6154"
"29580";"2012-05-13 00:00:00";"80";"2351";"6700"
"29581";"2012-05-13 00:00:00";"81";"2337";"1057"
"29582";"2012-05-13 00:00:00";"82";"2332";"6685"
"29583";"2012-05-13 00:00:00";"83";"2319";"6703"
"29584";"2012-05-13 00:00:00";"84";"2312";"6718"
"29585";"2012-05-13 00:00:00";"85";"2307";"6734"
"29586";"2012-05-13 00:00:00";"86";"2290";"6566"
"29587";"2012-05-13 00:00:00";"87";"2280";"6554"
"29588";"2012-05-13 00:00:00";"88";"2277";"5630"
"29589";"2012-05-13 00:00:00";"89";"2270";"6735"
"29590";"2012-05-13 00:00:00";"90";"2268";"6720"
"29591";"2012-05-13 00:00:00";"91";"2238";"5760"
"29592";"2012-05-13 00:00:00";"92";"2230";"6157"
"29593";"2012-05-13 00:00:00";"93";"2220";"6722"
"29594";"2012-05-13 00:00:00";"94";"2218";"1101"
"29595";"2012-05-13 00:00:00";"95";"2207";"5253"
"29596";"2012-05-13 00:00:00";"96";"2186";"6702"
"29597";"2012-05-13 00:00:00";"97";"2181";"6200"
"29598";"2012-05-13 00:00:00";"98";"2181";"4575"
"29599";"2012-05-13 00:00:00";"99";"2174";"6706"
"29600";"2012-05-13 00:00:00";"100";"2173";"780"
"29601";"2012-05-20 00:00:00";"1";"10873";"6553"
"29602";"2012-05-20 00:00:00";"2";"10326";"6624"
"29603";"2012-05-20 00:00:00";"3";"8833";"6734"
"29604";"2012-05-20 00:00:00";"4";"8659";"6626"
"29605";"2012-05-20 00:00:00";"5";"8060";"6736"
"29606";"2012-05-20 00:00:00";"6";"7677";"6737"
"29607";"2012-05-20 00:00:00";"7";"7282";"6738"
"29608";"2012-05-20 00:00:00";"8";"6981";"6739"
"29609";"2012-05-20 00:00:00";"9";"6599";"6740"
"29610";"2012-05-20 00:00:00";"10";"6403";"6741"
"29611";"2012-05-20 00:00:00";"11";"6261";"6208"
"29612";"2012-05-20 00:00:00";"12";"6004";"882"
"29613";"2012-05-20 00:00:00";"13";"5494";"6742"
"29614";"2012-05-20 00:00:00";"14";"5338";"6637"
"29615";"2012-05-20 00:00:00";"15";"4531";"1266"
"29616";"2012-05-20 00:00:00";"16";"4280";"804"
"29617";"2012-05-20 00:00:00";"17";"4220";"840"
"29618";"2012-05-20 00:00:00";"18";"3985";"6743"
"29619";"2012-05-20 00:00:00";"19";"3967";"6576"
"29620";"2012-05-20 00:00:00";"20";"3800";"994"
"29621";"2012-05-20 00:00:00";"21";"3722";"6744"
"29622";"2012-05-20 00:00:00";"22";"3669";"1199"
"29623";"2012-05-20 00:00:00";"23";"3515";"6745"
"29624";"2012-05-20 00:00:00";"24";"3406";"1010"
"29625";"2012-05-20 00:00:00";"25";"3403";"6746"
"29626";"2012-05-20 00:00:00";"26";"3300";"1156"
"29627";"2012-05-20 00:00:00";"27";"3293";"5212"
"29628";"2012-05-20 00:00:00";"28";"3280";"6429"
"29629";"2012-05-20 00:00:00";"29";"3262";"6155"
"29630";"2012-05-20 00:00:00";"30";"3196";"6747"
"29631";"2012-05-20 00:00:00";"31";"3177";"6671"
"29632";"2012-05-20 00:00:00";"32";"3170";"1194"
"29633";"2012-05-20 00:00:00";"33";"3124";"1177"
"29634";"2012-05-20 00:00:00";"34";"3119";"6668"
"29635";"2012-05-20 00:00:00";"35";"3091";"1055"
"29636";"2012-05-20 00:00:00";"36";"3062";"1557"
"29637";"2012-05-20 00:00:00";"37";"3054";"6692"
"29638";"2012-05-20 00:00:00";"38";"3020";"6748"
"29639";"2012-05-20 00:00:00";"39";"3008";"1282"
"29640";"2012-05-20 00:00:00";"40";"3006";"6593"
"29641";"2012-05-20 00:00:00";"41";"2907";"6545"
"29642";"2012-05-20 00:00:00";"42";"2872";"1125"
"29643";"2012-05-20 00:00:00";"43";"2864";"1776"
"29644";"2012-05-20 00:00:00";"44";"2837";"6244"
"29645";"2012-05-20 00:00:00";"45";"2822";"899"
"29646";"2012-05-20 00:00:00";"46";"2808";"1765"
"29647";"2012-05-20 00:00:00";"47";"2789";"5630"
"29648";"2012-05-20 00:00:00";"48";"2759";"6749"
"29649";"2012-05-20 00:00:00";"49";"2739";"6547"
"29650";"2012-05-20 00:00:00";"50";"2727";"1724"
"29651";"2012-05-20 00:00:00";"51";"2726";"6181"
"29652";"2012-05-20 00:00:00";"52";"2720";"6724"
"29653";"2012-05-20 00:00:00";"53";"2709";"6677"
"29654";"2012-05-20 00:00:00";"54";"2652";"6750"
"29655";"2012-05-20 00:00:00";"55";"2651";"5674"
"29656";"2012-05-20 00:00:00";"56";"2623";"891"
"29657";"2012-05-20 00:00:00";"57";"2611";"6678"
"29658";"2012-05-20 00:00:00";"58";"2591";"6751"
"29659";"2012-05-20 00:00:00";"59";"2578";"885"
"29660";"2012-05-20 00:00:00";"60";"2516";"865"
"29661";"2012-05-20 00:00:00";"61";"2507";"6551"
"29662";"2012-05-20 00:00:00";"62";"2498";"5582"
"29663";"2012-05-20 00:00:00";"63";"2453";"1143"
"29664";"2012-05-20 00:00:00";"64";"2448";"6286"
"29665";"2012-05-20 00:00:00";"65";"2445";"5125"
"29666";"2012-05-20 00:00:00";"66";"2443";"5355"
"29667";"2012-05-20 00:00:00";"67";"2441";"6725"
"29668";"2012-05-20 00:00:00";"68";"2409";"5599"
"29669";"2012-05-20 00:00:00";"69";"2396";"1020"
"29670";"2012-05-20 00:00:00";"70";"2395";"6733"
"29671";"2012-05-20 00:00:00";"71";"2388";"2618"
"29672";"2012-05-20 00:00:00";"72";"2376";"6152"
"29673";"2012-05-20 00:00:00";"73";"2375";"6587"
"29674";"2012-05-20 00:00:00";"74";"2374";"5632"
"29675";"2012-05-20 00:00:00";"75";"2359";"5465"
"29676";"2012-05-20 00:00:00";"76";"2351";"4332"
"29677";"2012-05-20 00:00:00";"77";"2336";"428"
"29678";"2012-05-20 00:00:00";"78";"2335";"5761"
"29679";"2012-05-20 00:00:00";"79";"2322";"1057"
"29680";"2012-05-20 00:00:00";"80";"2321";"6679"
"29681";"2012-05-20 00:00:00";"81";"2315";"5631"
"29682";"2012-05-20 00:00:00";"82";"2311";"6153"
"29683";"2012-05-20 00:00:00";"83";"2303";"6752"
"29684";"2012-05-20 00:00:00";"84";"2245";"6727"
"29685";"2012-05-20 00:00:00";"85";"2231";"2196"
"29686";"2012-05-20 00:00:00";"86";"2201";"6680"
"29687";"2012-05-20 00:00:00";"87";"2190";"5590"
"29688";"2012-05-20 00:00:00";"88";"2189";"1030"
"29689";"2012-05-20 00:00:00";"89";"2188";"5760"
"29690";"2012-05-20 00:00:00";"90";"2181";"6726"
"29691";"2012-05-20 00:00:00";"91";"2147";"6200"
"29692";"2012-05-20 00:00:00";"92";"2128";"6566"
"29693";"2012-05-20 00:00:00";"93";"2111";"5114"
"29694";"2012-05-20 00:00:00";"94";"2108";"6151"
"29695";"2012-05-20 00:00:00";"95";"2103";"6154"
"29696";"2012-05-20 00:00:00";"96";"2090";"6653"
"29697";"2012-05-20 00:00:00";"97";"2083";"6554"
"29698";"2012-05-20 00:00:00";"98";"2074";"780"
"29699";"2012-05-20 00:00:00";"99";"2061";"5609"
"29700";"2012-05-20 00:00:00";"100";"2035";"6728"
"29701";"2012-05-27 00:00:00";"1";"10278";"6553"
"29702";"2012-05-27 00:00:00";"2";"8373";"6624"
"29703";"2012-05-27 00:00:00";"3";"6982";"6734"
"29704";"2012-05-27 00:00:00";"4";"6897";"6626"
"29705";"2012-05-27 00:00:00";"5";"6589";"882"
"29706";"2012-05-27 00:00:00";"6";"6387";"6736"
"29707";"2012-05-27 00:00:00";"7";"6045";"6737"
"29708";"2012-05-27 00:00:00";"8";"5863";"6208"
"29709";"2012-05-27 00:00:00";"9";"5616";"6738"
"29710";"2012-05-27 00:00:00";"10";"5367";"6739"
"29711";"2012-05-27 00:00:00";"11";"5147";"6740"
"29712";"2012-05-27 00:00:00";"12";"4828";"6741"
"29713";"2012-05-27 00:00:00";"13";"4387";"804"
"29714";"2012-05-27 00:00:00";"14";"4384";"1266"
"29715";"2012-05-27 00:00:00";"15";"4226";"6742"
"29716";"2012-05-27 00:00:00";"16";"4108";"840"
"29717";"2012-05-27 00:00:00";"17";"3938";"6576"
"29718";"2012-05-27 00:00:00";"18";"3741";"994"
"29719";"2012-05-27 00:00:00";"19";"3659";"6637"
"29720";"2012-05-27 00:00:00";"20";"3503";"1199"
"29721";"2012-05-27 00:00:00";"21";"3387";"1010"
"29722";"2012-05-27 00:00:00";"22";"3301";"6753"
"29723";"2012-05-27 00:00:00";"23";"3231";"5212"
"29724";"2012-05-27 00:00:00";"24";"3167";"6429"
"29725";"2012-05-27 00:00:00";"25";"3117";"1055"
"29726";"2012-05-27 00:00:00";"26";"3101";"1557"
"29727";"2012-05-27 00:00:00";"27";"3088";"6692"
"29728";"2012-05-27 00:00:00";"28";"3083";"6593"
"29729";"2012-05-27 00:00:00";"29";"3070";"6155"
"29730";"2012-05-27 00:00:00";"30";"3047";"1109"
"29731";"2012-05-27 00:00:00";"31";"2979";"1194"
"29732";"2012-05-27 00:00:00";"32";"2978";"1156"
"29733";"2012-05-27 00:00:00";"33";"2940";"1282"
"29734";"2012-05-27 00:00:00";"34";"2928";"6754"
"29735";"2012-05-27 00:00:00";"35";"2890";"1177"
"29736";"2012-05-27 00:00:00";"36";"2829";"899"
"29737";"2012-05-27 00:00:00";"37";"2818";"6545"
"29738";"2012-05-27 00:00:00";"38";"2814";"1125"
"29739";"2012-05-27 00:00:00";"39";"2810";"1776"
"29740";"2012-05-27 00:00:00";"40";"2807";"1724"
"29741";"2012-05-27 00:00:00";"41";"2802";"6668"
"29742";"2012-05-27 00:00:00";"42";"2791";"6244"
"29743";"2012-05-27 00:00:00";"43";"2737";"6671"
"29744";"2012-05-27 00:00:00";"44";"2730";"1765"
"29745";"2012-05-27 00:00:00";"45";"2709";"6743"
"29746";"2012-05-27 00:00:00";"46";"2699";"6547"
"29747";"2012-05-27 00:00:00";"47";"2694";"5674"
"29748";"2012-05-27 00:00:00";"48";"2632";"6755"
"29749";"2012-05-27 00:00:00";"49";"2628";"6756"
"29750";"2012-05-27 00:00:00";"50";"2627";"6181"
"29751";"2012-05-27 00:00:00";"51";"2614";"5599"
"29752";"2012-05-27 00:00:00";"52";"2583";"6757"
"29753";"2012-05-27 00:00:00";"53";"2575";"6758"
"29754";"2012-05-27 00:00:00";"54";"2537";"6733"
"29755";"2012-05-27 00:00:00";"55";"2536";"5465"
"29756";"2012-05-27 00:00:00";"56";"2513";"6551"
"29757";"2012-05-27 00:00:00";"57";"2512";"865"
"29758";"2012-05-27 00:00:00";"58";"2466";"6744"
"29759";"2012-05-27 00:00:00";"59";"2414";"4332"
"29760";"2012-05-27 00:00:00";"60";"2407";"5590"
"29761";"2012-05-27 00:00:00";"61";"2405";"1030"
"29762";"2012-05-27 00:00:00";"62";"2395";"1020"
"29763";"2012-05-27 00:00:00";"63";"2392";"5355"
"29764";"2012-05-27 00:00:00";"64";"2388";"6759"
"29765";"2012-05-27 00:00:00";"65";"2358";"2618"
"29766";"2012-05-27 00:00:00";"66";"2342";"1143"
"29767";"2012-05-27 00:00:00";"67";"2332";"6745"
"29768";"2012-05-27 00:00:00";"68";"2317";"6587"
"29769";"2012-05-27 00:00:00";"69";"2296";"6746"
"29770";"2012-05-27 00:00:00";"70";"2288";"5761"
"29771";"2012-05-27 00:00:00";"71";"2284";"891"
"29772";"2012-05-27 00:00:00";"72";"2275";"428"
"29773";"2012-05-27 00:00:00";"73";"2266";"5125"
"29774";"2012-05-27 00:00:00";"74";"2240";"6747"
"29775";"2012-05-27 00:00:00";"75";"2234";"6153"
"29776";"2012-05-27 00:00:00";"76";"2231";"6760"
"29777";"2012-05-27 00:00:00";"77";"2230";"6152"
"29778";"2012-05-27 00:00:00";"78";"2223";"6286"
"29779";"2012-05-27 00:00:00";"79";"2214";"2196"
"29780";"2012-05-27 00:00:00";"80";"2202";"6678"
"29781";"2012-05-27 00:00:00";"81";"2195";"6677"
"29782";"2012-05-27 00:00:00";"82";"2177";"6761"
"29783";"2012-05-27 00:00:00";"83";"2152";"1057"
"29784";"2012-05-27 00:00:00";"84";"2138";"6762"
"29785";"2012-05-27 00:00:00";"85";"2126";"6763"
"29786";"2012-05-27 00:00:00";"86";"2122";"988"
"29787";"2012-05-27 00:00:00";"87";"2113";"5596"
"29788";"2012-05-27 00:00:00";"88";"2105";"5609"
"29789";"2012-05-27 00:00:00";"89";"2082";"5630"
"29790";"2012-05-27 00:00:00";"90";"2078";"6200"
"29791";"2012-05-27 00:00:00";"91";"2071";"4587"
"29792";"2012-05-27 00:00:00";"92";"2061";"6764"
"29793";"2012-05-27 00:00:00";"93";"2040";"6554"
"29794";"2012-05-27 00:00:00";"94";"2039";"6748"
"29795";"2012-05-27 00:00:00";"95";"2039";"5114"
"29796";"2012-05-27 00:00:00";"96";"2027";"5760"
"29797";"2012-05-27 00:00:00";"97";"2010";"6765"
"29798";"2012-05-27 00:00:00";"98";"2000";"6151"
"29799";"2012-05-27 00:00:00";"99";"1994";"6154"
"29800";"2012-05-27 00:00:00";"100";"1993";"6653"
"29801";"2012-06-03 00:00:00";"1";"9840";"6553"
"29802";"2012-06-03 00:00:00";"2";"6467";"882"
"29803";"2012-06-03 00:00:00";"3";"6076";"6624"
"29804";"2012-06-03 00:00:00";"4";"5845";"6208"
"29805";"2012-06-03 00:00:00";"5";"4972";"6626"
"29806";"2012-06-03 00:00:00";"6";"4935";"6734"
"29807";"2012-06-03 00:00:00";"7";"4506";"6736"
"29808";"2012-06-03 00:00:00";"8";"4435";"804"
"29809";"2012-06-03 00:00:00";"9";"4283";"1266"
"29810";"2012-06-03 00:00:00";"10";"4221";"6737"
"29811";"2012-06-03 00:00:00";"11";"4208";"840"
"29812";"2012-06-03 00:00:00";"12";"3875";"6738"
"29813";"2012-06-03 00:00:00";"13";"3838";"6576"
"29814";"2012-06-03 00:00:00";"14";"3783";"994"
"29815";"2012-06-03 00:00:00";"15";"3704";"6739"
"29816";"2012-06-03 00:00:00";"16";"3535";"1199"
"29817";"2012-06-03 00:00:00";"17";"3532";"6740"
"29818";"2012-06-03 00:00:00";"18";"3340";"6766"
"29819";"2012-06-03 00:00:00";"19";"3260";"5212"
"29820";"2012-06-03 00:00:00";"20";"3258";"6741"
"29821";"2012-06-03 00:00:00";"21";"3210";"1010"
"29822";"2012-06-03 00:00:00";"22";"3126";"6767"
"29823";"2012-06-03 00:00:00";"23";"3070";"6155"
"29824";"2012-06-03 00:00:00";"24";"3069";"1055"
"29825";"2012-06-03 00:00:00";"25";"3047";"6768"
"29826";"2012-06-03 00:00:00";"26";"3035";"1557"
"29827";"2012-06-03 00:00:00";"27";"3030";"6286"
"29828";"2012-06-03 00:00:00";"28";"3026";"899"
"29829";"2012-06-03 00:00:00";"29";"3001";"6769"
"29830";"2012-06-03 00:00:00";"30";"2988";"1282"
"29831";"2012-06-03 00:00:00";"31";"2972";"6429"
"29832";"2012-06-03 00:00:00";"32";"2943";"1194"
"29833";"2012-06-03 00:00:00";"33";"2902";"6593"
"29834";"2012-06-03 00:00:00";"34";"2888";"6770"
"29835";"2012-06-03 00:00:00";"35";"2882";"5674"
"29836";"2012-06-03 00:00:00";"36";"2871";"1177"
"29837";"2012-06-03 00:00:00";"37";"2847";"6771"
"29838";"2012-06-03 00:00:00";"38";"2826";"1156"
"29839";"2012-06-03 00:00:00";"39";"2823";"6692"
"29840";"2012-06-03 00:00:00";"40";"2808";"1030"
"29841";"2012-06-03 00:00:00";"41";"2800";"1724"
"29842";"2012-06-03 00:00:00";"42";"2774";"6742"
"29843";"2012-06-03 00:00:00";"43";"2771";"6545"
"29844";"2012-06-03 00:00:00";"44";"2770";"6772"
"29845";"2012-06-03 00:00:00";"45";"2765";"1125"
"29846";"2012-06-03 00:00:00";"46";"2733";"1776"
"29847";"2012-06-03 00:00:00";"47";"2701";"6244"
"29848";"2012-06-03 00:00:00";"48";"2681";"6547"
"29849";"2012-06-03 00:00:00";"49";"2680";"6637"
"29850";"2012-06-03 00:00:00";"50";"2638";"1765"
"29851";"2012-06-03 00:00:00";"51";"2607";"6773"
"29852";"2012-06-03 00:00:00";"52";"2599";"6181"
"29853";"2012-06-03 00:00:00";"53";"2588";"6733"
"29854";"2012-06-03 00:00:00";"54";"2474";"6774"
"29855";"2012-06-03 00:00:00";"55";"2473";"5599"
"29856";"2012-06-03 00:00:00";"56";"2462";"5465"
"29857";"2012-06-03 00:00:00";"57";"2452";"6551"
"29858";"2012-06-03 00:00:00";"58";"2452";"6668"
"29859";"2012-06-03 00:00:00";"59";"2401";"6152"
"29860";"2012-06-03 00:00:00";"60";"2381";"6753"
"29861";"2012-06-03 00:00:00";"61";"2381";"6775"
"29862";"2012-06-03 00:00:00";"62";"2373";"1020"
"29863";"2012-06-03 00:00:00";"63";"2372";"4332"
"29864";"2012-06-03 00:00:00";"64";"2368";"865"
"29865";"2012-06-03 00:00:00";"65";"2348";"2618"
"29866";"2012-06-03 00:00:00";"66";"2348";"6671"
"29867";"2012-06-03 00:00:00";"67";"2332";"5590"
"29868";"2012-06-03 00:00:00";"68";"2319";"6776"
"29869";"2012-06-03 00:00:00";"69";"2299";"6777"
"29870";"2012-06-03 00:00:00";"70";"2293";"5355"
"29871";"2012-06-03 00:00:00";"71";"2292";"6778"
"29872";"2012-06-03 00:00:00";"72";"2278";"6153"
"29873";"2012-06-03 00:00:00";"73";"2272";"5761"
"29874";"2012-06-03 00:00:00";"74";"2269";"1109"
"29875";"2012-06-03 00:00:00";"75";"2267";"5125"
"29876";"2012-06-03 00:00:00";"76";"2264";"6779"
"29877";"2012-06-03 00:00:00";"77";"2253";"6780"
"29878";"2012-06-03 00:00:00";"78";"2247";"6781"
"29879";"2012-06-03 00:00:00";"79";"2247";"6782"
"29880";"2012-06-03 00:00:00";"80";"2229";"988"
"29881";"2012-06-03 00:00:00";"81";"2209";"891"
"29882";"2012-06-03 00:00:00";"82";"2205";"2196"
"29883";"2012-06-03 00:00:00";"83";"2196";"6587"
"29884";"2012-06-03 00:00:00";"84";"2194";"428"
"29885";"2012-06-03 00:00:00";"85";"2188";"6783"
"29886";"2012-06-03 00:00:00";"86";"2184";"6784"
"29887";"2012-06-03 00:00:00";"87";"2163";"6785"
"29888";"2012-06-03 00:00:00";"88";"2151";"6754"
"29889";"2012-06-03 00:00:00";"89";"2144";"4587"
"29890";"2012-06-03 00:00:00";"90";"2131";"6786"
"29891";"2012-06-03 00:00:00";"91";"2115";"6200"
"29892";"2012-06-03 00:00:00";"92";"2109";"1057"
"29893";"2012-06-03 00:00:00";"93";"2087";"5596"
"29894";"2012-06-03 00:00:00";"94";"2085";"6787"
"29895";"2012-06-03 00:00:00";"95";"2083";"1143"
"29896";"2012-06-03 00:00:00";"96";"2066";"6154"
"29897";"2012-06-03 00:00:00";"97";"2064";"6646"
"29898";"2012-06-03 00:00:00";"98";"2060";"6788"
"29899";"2012-06-03 00:00:00";"99";"2047";"5760"
"29900";"2012-06-03 00:00:00";"100";"2041";"6151"
"29901";"2012-06-10 00:00:00";"1";"8939";"6553"
"29902";"2012-06-10 00:00:00";"2";"6801";"882"
"29903";"2012-06-10 00:00:00";"3";"5847";"6208"
"29904";"2012-06-10 00:00:00";"4";"5319";"6624"
"29905";"2012-06-10 00:00:00";"5";"4564";"840"
"29906";"2012-06-10 00:00:00";"6";"4469";"804"
"29907";"2012-06-10 00:00:00";"7";"4328";"6626"
"29908";"2012-06-10 00:00:00";"8";"4318";"1266"
"29909";"2012-06-10 00:00:00";"9";"4195";"6734"
"29910";"2012-06-10 00:00:00";"10";"4034";"6789"
"29911";"2012-06-10 00:00:00";"11";"3921";"6736"
"29912";"2012-06-10 00:00:00";"12";"3852";"6790"
"29913";"2012-06-10 00:00:00";"13";"3784";"6576"
"29914";"2012-06-10 00:00:00";"14";"3697";"994"
"29915";"2012-06-10 00:00:00";"15";"3693";"6737"
"29916";"2012-06-10 00:00:00";"16";"3511";"6783"
"29917";"2012-06-10 00:00:00";"17";"3419";"1199"
"29918";"2012-06-10 00:00:00";"18";"3396";"6791"
"29919";"2012-06-10 00:00:00";"19";"3374";"6738"
"29920";"2012-06-10 00:00:00";"20";"3357";"5212"
"29921";"2012-06-10 00:00:00";"21";"3325";"899"
"29922";"2012-06-10 00:00:00";"22";"3224";"6739"
"29923";"2012-06-10 00:00:00";"23";"3189";"6155"
"29924";"2012-06-10 00:00:00";"24";"3127";"6792"
"29925";"2012-06-10 00:00:00";"25";"3085";"1282"
"29926";"2012-06-10 00:00:00";"26";"3084";"6740"
"29927";"2012-06-10 00:00:00";"27";"3082";"1010"
"29928";"2012-06-10 00:00:00";"28";"3035";"1557"
"29929";"2012-06-10 00:00:00";"29";"3018";"6593"
"29930";"2012-06-10 00:00:00";"30";"3009";"6793"
"29931";"2012-06-10 00:00:00";"31";"3007";"1177"
"29932";"2012-06-10 00:00:00";"32";"2989";"6429"
"29933";"2012-06-10 00:00:00";"33";"2964";"6794"
"29934";"2012-06-10 00:00:00";"34";"2964";"1194"
"29935";"2012-06-10 00:00:00";"35";"2927";"1776"
"29936";"2012-06-10 00:00:00";"36";"2906";"6770"
"29937";"2012-06-10 00:00:00";"37";"2896";"1055"
"29938";"2012-06-10 00:00:00";"38";"2885";"1030"
"29939";"2012-06-10 00:00:00";"39";"2839";"5674"
"29940";"2012-06-10 00:00:00";"40";"2824";"6741"
"29941";"2012-06-10 00:00:00";"41";"2783";"6244"
"29942";"2012-06-10 00:00:00";"42";"2773";"1765"
"29943";"2012-06-10 00:00:00";"43";"2759";"1125"
"29944";"2012-06-10 00:00:00";"44";"2754";"6547"
"29945";"2012-06-10 00:00:00";"45";"2733";"6181"
"29946";"2012-06-10 00:00:00";"46";"2731";"6545"
"29947";"2012-06-10 00:00:00";"47";"2728";"1724"
"29948";"2012-06-10 00:00:00";"48";"2701";"6286"
"29949";"2012-06-10 00:00:00";"49";"2675";"1156"
"29950";"2012-06-10 00:00:00";"50";"2639";"6551"
"29951";"2012-06-10 00:00:00";"51";"2619";"6795"
"29952";"2012-06-10 00:00:00";"52";"2608";"6692"
"29953";"2012-06-10 00:00:00";"53";"2559";"6768"
"29954";"2012-06-10 00:00:00";"54";"2538";"6766"
"29955";"2012-06-10 00:00:00";"55";"2522";"5599"
"29956";"2012-06-10 00:00:00";"56";"2521";"6733"
"29957";"2012-06-10 00:00:00";"57";"2429";"4332"
"29958";"2012-06-10 00:00:00";"58";"2422";"6152"
"29959";"2012-06-10 00:00:00";"59";"2412";"5465"
"29960";"2012-06-10 00:00:00";"60";"2408";"6742"
"29961";"2012-06-10 00:00:00";"61";"2396";"5761"
"29962";"2012-06-10 00:00:00";"62";"2370";"5355"
"29963";"2012-06-10 00:00:00";"63";"2336";"865"
"29964";"2012-06-10 00:00:00";"64";"2329";"2618"
"29965";"2012-06-10 00:00:00";"65";"2314";"6153"
"29966";"2012-06-10 00:00:00";"66";"2301";"1020"
"29967";"2012-06-10 00:00:00";"67";"2283";"988"
"29968";"2012-06-10 00:00:00";"68";"2277";"5590"
"29969";"2012-06-10 00:00:00";"69";"2269";"6200"
"29970";"2012-06-10 00:00:00";"70";"2251";"5125"
"29971";"2012-06-10 00:00:00";"71";"2251";"6587"
